SourceText_lang,Description_lang,CreatureID,IconFileDataID,SummonSpellID,Flags,PetTypeEnum,SourceTypeEnum,ID,CardUIModelSceneID,LoadoutUIModelSceneID
"|cFFFFD200Drop: |rIcehowl|n|cFFFFD200Zone: |rTrial of the Crusader","Deep beneath the Argent Tournament grounds a clutch of eggs belonging to mates Acidmaw and Dreadscale was found.",115135,236197,229090,2050,7,0,1952,6,7
"|cFFFFD200Drop: |rIcehowl|n|cFFFFD200Zone: |rTrial of the Crusader","Really much more tolerable when he's not riding on your head.",115136,134168,229091,2,0,0,1953,6,7
"|cFFFFD200Drop: |rAnub'arak|n|cFFFFD200Zone: |rTrial of the Crusader","Thousands of these skittering nightmares swarm underneath Northrend to this day.",115137,236463,229092,2,3,0,1954,6,7
"|cFFFFD200Drop: |rIgnis the Furnace Master|n|cFFFFD200Zone: |rUlduar","In the eternal balance of frost and fire, the raging flames fuel many aggressive fronts.",115138,236297,229093,2,6,0,1955,6,7
"|cFFFFD200Drop: |rRazorscale|n|cFFFFD200Zone: |rUlduar","The denizens of Ulduar transformed even small whelps into ironclad monstrosities.",115139,298670,229094,2,1,0,1956,34,7
"|cFFFFD200Drop: |rIron Council|n|cFFFFD200Zone: |rUlduar","The runeforged sentries of Ulduar march endlessly without the need for rest or recharging.",115140,254109,229095,2,9,0,1957,6,7
"|cFFFFD200Drop: |rAuriaya|n|cFFFFD200Zone: |rUlduar","Rub its belly more than twice and you're just asking to be pounced on.",115141,133236,229096,2050,5,0,1958,6,7
"|cFFFFD200Treasure: |rCache of Winter|n|cFFFFD200Zone: |rUlduar","In the eternal balance of frost and fire, the stolid ice forms a defense without measure.",115142,135988,229097,2,6,0,1959,6,7
"|cFFFFD200Treasure:|r Freya's Gift|n|cFFFFD200Zone:|r Ulduar|n","Glowing from within, these sprouts have been blessed with a gift from Eonar.",115143,134182,229098,2050,6,0,1960,6,7
"|cFFFFD200Treasure: |rCache of Innovation|n|cFFFFD200Zone: |rUlduar","The next level of scrapbot technology: pushes the scrap into a heap, then destroys it with flame vents and rockets.",115144,254102,229099,2,9,0,1961,6,7
"|cFFFFD200Drop: |rYogg-Saron|n|cFFFFD200Zone: |rUlduar","There is something deeply unsettling about the tentacle, perhaps it is best not to look at it for too long.",115145,254105,229100,2050,5,0,1962,6,7
"|cFFFFD200Drop: |rLord Marrowgar|n|cFFFFD200Zone: |rIcecrown Citadel","A small fragment of Lord Marrowgar, it will NOT stop assaulting your shins.",115146,342917,229101,2,3,0,1963,6,7
"|cFFFFD200Treasure: |rDeathbringer's Cache|n|cFFFFD200Zone: |rIcecrown Citadel","It really seems to want to touch you, but why?",115147,1357798,229102,2,5,0,1964,33,7
"|cFFFFD200Drop: |rProfessor Putricide|n|cFFFFD200Zone: |rIcecrown Citadel","The eternal answer to the question 'what's that smell?'",115148,348273,229103,2050,3,0,1965,36,7
"|cFFFFD200Drop: |rSindragosa|n|cFFFFD200Zone: |rIcecrown Citadel","The Lich King tore the spirits of Sindragosa's lost whelps into undeath in front of her skeletal form as a final affront to the great dragon.",115149,134155,229104,2,3,0,1966,6,7
"|cFFFFD200Drop: |rThe Lich King|n|cFFFFD200Zone: |rIcecrown Citadel","One of innumerable ghouls summoned by the Lich King in his final battle, left to roam the world for eternity.",115150,1100170,229105,2,3,0,1967,6,7
"|cFFFFD200Drop: |rThe Lich King|n|cFFFFD200Zone: |rIcecrown Citadel","An unrepentant soul that was once trapped inside Frostmourne, and now flits restlessly between worlds.",115152,460857,229106,2,3,0,1968,6,7
"|cFFFFD200Quest: |rA Celestial Invitation|n|cFFFFD200Zone: |rThe Storm Peaks","In the end, we are all wrought from stardust.",115158,1338949,229110,82,5,1,1969,33,7
,,115308,368365,0,48,1,-1,1971,6,7
,,115306,1338949,0,48,5,0,1972,6,7
,,115313,1338948,0,48,5,-1,1973,6,7
"|cFFFFD200NPC:|r Orphaned Snowfeather|n","Snowfeather falcosaur hatchlings instinctively flee to nearby adults when threatened. The species is particularly fond of large prey.",115784,1332549,230073,82,2,0,1974,6,7
"|cFFFFD200NPC:|r Orphaned Direbeak|n","Direbeak falcosaurs are heartier than other falcosaur species, but cannot smell as well. They prefer pungent meals and will often eat carrion that has been sitting in the sun for days.",115785,1332548,230074,82,2,0,1975,6,7
"|cFFFFD200NPC:|r Orphaned Sharptalon|n","Sharptalon falcosaurs can subsist entirely on a diet of small nuts and berries, and use their talons mostly for defense.",115786,1332547,230075,82,2,0,1976,6,7
"|cFFFFD200NPC:|r Orphaned Bloodgazer|n|n","Though they may look fierce, the bloodgazer species of falcosaur has a beak that makes it predisposed to consuming fruits.",115787,1332546,230076,82,2,0,1977,6,7
"|cFFFFD200PvP:|r Prestige Reward","After witnessing your heroism in battle, this squire promised you an oath of fealty.",115918,1498974,230443,658,0,5,1978,41,7
"|cFFFFD200PvP:|r Prestige Reward","After witnessing your heroism in battle, this gruntling promised you an oath of fealty.",115919,1498975,230444,402,0,5,1979,41,7
,,116077,132200,0,48,2,-1,1981,6,7
,,116078,132200,0,48,2,-1,1982,6,7
,,116079,132200,0,48,2,-1,1983,6,7
"|cFFFFD200Drop:|r Torn Sack of Pet Supplies|n","Crysa has collected many exotic avians in her travels, none more rare than this hatchling.",116080,132200,231017,2,2,0,1984,6,7
,,116787,132209,0,48,2,-1,1987,6,7
,,116788,656553,0,48,8,-1,1988,6,7
,,116786,132193,0,48,7,-1,1989,6,7
,,116789,132111,0,9264,7,-1,1990,6,7
,,116790,237237,0,48,7,-1,1991,6,7
,,116791,237179,0,48,7,-1,1992,6,7
,,116792,237242,0,48,7,-1,1993,6,7
,,116793,237234,0,9264,7,-1,1994,6,7
,,116794,136007,0,48,5,-1,1995,6,7
,,116795,132371,0,9264,6,-1,1996,6,7
"|cFFFFD200Order Hall:|r Hall of Shadows","They say Fleet Admiral Tethys was never without his trusty parrot by his side - or on his shoulder. Tethys could always call him with a whistle.",116871,1045161,232867,18,2,1,1997,6,7
"|cFFFFD200Drop: |rDamp Pet Supplies|n","In the fertile grounds of the Wailing Caverns, nothing truly dies.",117180,571318,233331,2,6,0,1998,6,7
"|cFFFFD200Drop: |rDamp Pet Supplies","This serpent seems used to being at your side, it may have been the companion of one of the other druids of the fang.",117182,237237,233333,2,7,0,1999,6,7
"|cFFFFD200Drop: |rDamp Pet Supplies","Untouched by the deviate corruption seeping through the Wailing Caverns.",117184,132209,233335,2,2,0,2000,6,7
"|cFFFFD200Drop:|r Leprous Sack of Pet Supplies|n","This tiny robot specializes in drilling, clamping, and shooting lightning out of its brain. A typical gnome invention.",117340,1548512,233647,2,9,0,2001,6,7
"|cFFFFD200World Event:|r Hallow's End|n|cFFFFD200Vendor: |rWoim|n|cFFFFD200Zone: |rTirisfal Glades|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\achievement_halloween_candy_01:0|t|n|n|cFFFFD200Vendor: |rPippi|n|cFFFFD200Zone: |rStormwind|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\achievement_halloween_candy_01:0|t|n","It's just constantly barfing plague fluid. Where does it come from? Where does it go?",117341,1548513,233649,2,3,6,2002,6,7
,PH,117343,1551374,233650,32,9,-1,2003,6,7
"|cFFFFD200Vendor: |rConjuror Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Faction: |rConjuror Margoss - Best Friend|n|cFFFFD200Cost: |r50|TINTERFACE\ICONS\INV_ELEMENTAL_MOTE_WATER01:0|t","How do you kill that which lives in garbage?",117371,646059,233805,82,4,2,2004,6,7
,,117979,254502,0,32,5,-1,2008,6,7
,,117980,236407,0,32,5,0,2009,6,7
,,117981,135794,0,32,6,-1,2010,6,7
,,117982,460856,0,32,0,0,2011,6,7
,,117983,1100177,0,32,5,0,2012,6,7
,,117985,136220,0,32,0,0,2013,6,7
,,117986,136030,0,32,6,0,2014,6,7
,,117987,1100171,0,32,8,0,2015,6,7
,,117988,134048,0,32,3,0,2016,6,7
"|cFFFFD200Vendor: |rMistweaver Xia|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Cost: |r2200|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h","The infinite dragonflight is far more diverse than most denizens of Azeroth know.",118060,651733,234555,18,1,2,2017,6,7
"|cFFFFD200Vendor: |rMistweaver Xia|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Cost: |r2200|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h","It is a riddle wrapped in a mystery inside an enigma.",118063,656560,234556,18,6,2,2018,36,7
"|cFFFFD200Vendor: |rQuackenbush|n|cFFFFD200Zone: |rDeeprun Tram|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200Reputation: |rBizmo's Brawlpub, Rank 3|n|n|cFFFFD200Vendor: |rPaul North|n|cFFFFD200Zone: |rBrawl'gar Arena|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200Reputation: |rBrawl'gar Arena, Rank 3","A terror so terrible, you're amazed it could ever be real.",119040,1019377,236285,18,0,2,2022,6,7
,,119346,133730,0,48,3,-1,2023,6,7
,,119345,877482,0,9264,7,-1,2024,6,7
,,119344,136036,0,9264,2,-1,2025,6,7
,,119343,515993,0,9264,4,7,2026,6,7
,,119342,237011,0,48,6,0,2027,6,7
,,119341,877482,0,9264,7,-1,2028,6,7
,,119409,134065,0,1072,9,-1,2031,6,7
,,119407,134062,0,1072,5,3,2032,6,7
,,119408,236926,0,1072,0,7,2033,6,7
"|cFFFFD200Vendor: |rSlimy|n|cFFFFD200Zone: |rAcherus: The Ebon Hold|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h","Unlike other wyrms, blood wyrms drain their foes rather than consuming them whole.",119498,1580449,237250,82,3,2,2035,6,7
"|cFFFFD200Vendor: |rSlimy|n|cFFFFD200Zone: |rAcherus: The Ebon Hold|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h","Among the Death Knight's forces, the frost wyrm is the most formidable. This whelpling is no different.",119499,1580450,237251,82,3,2,2036,6,7
"|cFFFFD200Vendor: |rSlimy|n|cFFFFD200Zone: |rAcherus: The Ebon Hold|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h","Biohazard. Handle with gloves.",119500,1580451,237252,82,3,2,2037,6,7
,,119754,134324,0,48,4,4,2038,6,7
,,119756,136036,0,48,2,-1,2039,6,7
,,119760,132186,0,48,8,4,2040,6,7
"|cFFFFD200Vendor:|r Marcus ""Bagman"" Brown|n|cFFFFD200Zone:|r Westfall","Mr. Smite kept this in his trunk, but always seemed to prefer his hammer. Seems like a mistake in hindsight.",119794,1373903,0,18,9,2,2041,6,7
"|cFFFFD200Drop:|r Curious Wyrmtongue Cache|n|cFFFFD200Zone:|r Broken Shore","He's one cowardly companion, because he's got no guts...",120397,135551,240064,2,3,0,2042,6,7
"|cFFFFD200NPC:|r Orphaned Bloodgazer|n|n","Though they may look fierce, the bloodgazer species of falcosaur has a beak that makes it predisposed to consuming fruits.",120591,1332546,240385,112,2,0,2046,6,7
"|cFFFFD200Vendor: |rMei Chele|n|cFFFFD200Zone: |rThe Wandering Isle|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h","Introducing the youngest member of the Xuen Dynasty! Daughter of Ban-Lu. Niece of Xu-Fu. Granddaughter of the celestial Xuen... It's Ban-Fu!",120830,1598223,240794,82,7,2,2047,6,7
"|cFFFFD200Drop:|r PH|n","Such a good boy.",120973,1600298,241072,16416,6,0,2048,6,7
"|cFFFFD200Achievement: |rPet Battle Challenge: Wailing Caverns","He's very friendly, but any amount of snuggles is going to result in you getting a nasty shock.",121317,134310,242047,82,7,5,2049,33,7
"|cFFFFD200World Event:|r Legionfall Chest|n","Sure are a lot of these around the Broken Shore.",121715,1321546,243136,2,2,0,2050,6,7
"|cFFFFD200In-Game Shop|r|n","This energetic kitten changes colors depending on its mood.",122033,1616893,243499,82,7,9,2051,6,7
"|cFFFFD200Vendor:|r Marcus ""Bagman"" Brown|n|cFFFFD200Zone:|r Westfall","He'll plunder your provolone, turn your ship to swiss, then get your gouda. He's a true muenster and the scourge of the seven bries.",122612,515993,0,18,4,2,2057,6,7
"|cFFFFD200Vendor:|r Marcus ""Bagman"" Brown|n|cFFFFD200Zone:|r Westfall","The earliest prototype of the deadly Foe Reaper.",122629,134065,0,18,9,2,2058,35,7
,,123329,136036,0,48,9,-1,2061,6,7
"|cFFFFD200In-Game Shop|r|n","Lost on Argus and overtaken by darkness, this playful fox can shrug off the void just by being by your side.",123650,1634262,246105,82,5,9,2062,6,7
"|cFFFFD200Drop:|r Pickpocket|n","This marmot has been with you this entire time. He's that good.",124389,594273,247123,2,4,0,2063,6,7
"|cFFFFD200Achievement:|r Pet Battle Challenge: Deadmines","Best keep him away from any cannons.",124589,877482,0,82,7,5,2064,6,7
"|cFFFFD200Drop:|r Pickpocket|n","Rogues often kept a few of these in their pockets in times of emergency. Don't ask me why.",124594,647701,247474,2,4,0,2065,6,7
,,124632,1548512,0,48,9,-1,2066,6,7
,,124633,1336885,0,48,9,-1,2067,6,7
,,124634,133003,0,48,9,-1,2068,6,7
"|cFFFFD200Drop:|r Time-Lost Wallet|n|cFFFFD200Scenario: |rThe Deaths of Chromie","The Bronze Proto-Whelps have been discovered only in the most peculiar of timelines.",124858,1380676,248025,2,1,1,2071,34,7
"|cFFFFD200Drop:|r Time-Lost Wallet|n|cFFFFD200Scenario: |rThe Deaths of Chromie","This particular drake has oddly retained its age throughout its travels, but its size has certainly changed.",124944,134156,248240,2,1,0,2072,6,7
"|cFFFFD200Profession: |rFishing|n|cFFFFD200Vendor: |rIlyssia of the Waters|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Cost: |r50|Hitem:146848|h|TInterface\ICONS\Ability_Monk_ForceSphere.blp:0|t|h","Queen Azshara's curse over the denizens of Azsuna did not only affect the night elves. This shark is doomed to an eternity of bottomless hunger.",126579,294472,251191,2,8,3,2077,6,7
"|cFFFFD200Drop: |rMagmatron|n|cFFFFD200Zone: |rBlackwing Descent","During their years-long war with the black dragonflight, the dwarves tried crafting smaller golems that were more difficult to hit.",127850,415046,253788,2050,9,0,2078,6,7
"|cFFFFD200Drop: |rMaloriak|n|cFFFFD200Zone: |rBlackwing Descent","Maloriak was nothing if not resourceful, not letting even small scraps of flesh go to waste.",127852,429380,253790,2,1,0,2079,34,7
"|cFFFFD200Drop: |rNefarian|n|cFFFFD200Zone: |rBlackwing Descent","Nefarian's reanimated bone constructs were an effective way to combat the many adventurers that plagued him, and especially their mages.",127853,132095,253799,2,3,0,2080,6,7
"|cFFFFD200Drop: |rValiona|n|cFFFFD200Zone: |rThe Bastion of Twilight","Even very small things can be corrupted, the apocalypse is for everyone.",127857,429378,253805,2,1,0,2081,34,7
"|cFFFFD200Drop: |rElementium Monstrosity|n|cFFFFD200Zone: |rThe Bastion of Twilight","Amongst the rudest of the Twilight's Hammer's corrupting activities was binding the elements of small streams and brooks.",127858,1385912,253809,2,6,0,2082,34,7
"|cFFFFD200Drop: |rCho'gall|n|cFFFFD200Zone: |rThe Bastion of Twilight","It has no eyes, but it always seems to be staring at you.",127859,298654,253813,2,5,0,2083,34,7
"|cFFFFD200Drop: |rAl'Akir|n|cFFFFD200Zone: |rThrone of the Four Winds","A minor diety of wind, lording over the tiny breezes that make you think the heat of the summer season will be bearable for a brief moment.",127862,462522,253816,2,6,0,2084,34,7
"|cFFFFD200Drop: |rNezir|n|cFFFFD200Zone: |rThrone of the Four Winds","If you feel a slight gust that made you shiver, that was probably Drafty.",127863,132845,253818,2,6,0,2085,34,7
"|cFFFFD200Drop: |rShannox|n|cFFFFD200Zone: |rFirelands","Some say it's the pup of Riplimb and Rageface, others say 'I don't want to think about that.'",127947,236946,253916,2,6,0,2086,34,7
"|cFFFFD200Drop: |rBeth'tilac|n|cFFFFD200Zone: |rFirelands","A rarely-seen cinderweb species known for devouring her mate's legs and laying eggs in his still-twitching body, and a lovely purple color.",127948,425958,253918,2,6,0,2087,34,7
"|cFFFFD200Drop: |rBaleroc|n|cFFFFD200Zone: |rFirelands","Five things he can never do without: surging, surging, surging, surging, surging.",127950,524350,253924,2,6,0,2088,34,7
"|cFFFFD200Drop: |rMajordomo Staghelm|n|cFFFFD200Zone: |rFirelands","During his time in the Firelands, Fandral would often grow bored and work shaping magic on the local flora and fauna.",127951,464143,253925,2,7,0,2089,34,7
"|cFFFFD200Drop: |rYor'sahj the Unsleeping|n|cFFFFD200Zone: |rDragon Soul","Can't quite take over your mind, but capable of giving you a really bad migraine.",127952,574793,253926,2,5,0,2090,34,7
"|cFFFFD200Treasure: |rGreater Cache of the Aspects","Some fragments of Deathwing's blood live on to this day, deep within the lost places of the world, forever seeking their lost host.",127953,538039,253927,2,6,0,2091,34,7
"|cFFFFD200Treasure: |rElementium Fragment|n","Its friends call it ""Slappy.""",127954,538042,253928,2,6,0,2092,34,7
"|cFFFFD200Achievement: |rRaiding with Leashes V: Cuteaclysm|n|cFFFFD200Category: |rCollect","Infused with the elementium ore used to plate the great dragon Deathwing, and one of the last remnants of the madness that nearly consumed Azeroth.",127956,515033,253929,82,6,5,2093,34,7
,,128007,1711341,0,1072,7,-1,2095,6,7
,,128008,1711341,0,1072,4,-1,2096,6,7
,,128009,1711341,0,1072,2,-1,2097,6,7
,,128010,1711341,0,1072,4,-1,2098,6,7
,,128011,1711341,0,1072,2,-1,2099,6,7
,,128012,1711341,0,1072,4,-1,2100,6,7
,,128013,1711341,0,1072,7,-1,2101,6,7
,,128014,1711341,0,1072,4,-1,2102,6,7
,,128015,1711341,0,1072,2,-1,2103,6,7
,,128016,1711341,0,1072,7,-1,2104,6,7
,,128017,1711341,0,1072,5,-1,2105,6,7
,,128018,1711341,0,1072,7,-1,2106,6,7
,,128019,1711341,0,1072,5,-1,2107,6,7
,,128020,1711341,0,1072,4,-1,2108,6,7
,,128021,1711341,0,1072,2,-1,2109,6,7
,,128024,1711341,0,1072,3,-1,2110,6,7
,,128023,1711341,0,1072,9,-1,2111,6,7
,,128022,1711341,0,1072,0,-1,2112,6,7
"|cFFFFD200Achievement: |rFamily Fighter|n|cFFFFD200Category: |rBattle","While most of the marsuul on Argus feed on fruits, this particular one prefers the juicy crunch of small rodents.",128146,1715032,254255,82,4,5,2113,6,7
"|cFFFFD200World Event:|r Feast of Winter Veil","Who makes them? How do they get there? No one knows, except maybe Greatfather Winter.",128156,237419,0,26,0,6,2114,36,7
"|cFFFFD200Vendor: |rOrix the All-Seer|n|cFFFFD200Zone: |rAntoran Wastes|n|cFFFFD200Cost: |r1000|Hitem:153021|h|TInterface\ICONS\INV_Misc_Eye_02.blp:0|t|h","I always feel like somebody's watching me.",128118,538445,254196,18,5,2,2115,6,7
"|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Honored|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","It's not really an orphan. The name just makes you feel better about abducting it.",128119,1715033,254197,18,4,2,2116,6,7
"|cFFFFD200Profession:|r Herbalism","Beautiful and deadly.",128137,134207,254271,2,6,3,2117,6,7
"|cFFFFD200Drop:|r Fel-Spotted Egg","Skyfin can be observed in a wide variety of colors. Biologists believe the vibrancy of those colors both help attract mates and ward predators.",128157,1570762,254295,2,2,0,2118,6,7
"|cFFFFD200Drop:|r Fel-Spotted Egg","Watch out when it spits.",128158,1570760,254296,2,2,0,2119,6,7
"|cFFFFD200Drop: |rAtaxon|n|cFFFFD200Zone: |rMac'Aree","Reaching out from some vast unknown corner of the void... to give you a hug.",128159,460700,254297,2,5,0,2120,6,7
"|cFFFFD200Profession:|r Skinning","If a bile larva stays burrowed for an extended period of time they begin to lose their pigment. When they finally do emerge, they can be quite ravenous.",128160,1418495,254298,2,7,3,2121,6,7
"|cFFFFD200Pet Battle:|r Antoran Wastes|n","Proximity to Antorus makes these larva hyper agressive.",128163,1418495,0,26,7,4,2122,6,7
"|cFFFFD200Pet Battle:|r Krokuun|n","An early stage of the bilescourge life cycle.",128162,1418495,0,26,7,4,2123,6,7
"|cFFFFD200Pet Battle:|r Krokuun|n","The final phase of the bilescourge life cycle.",128164,1686580,0,26,2,4,2124,6,7
"|cFFFFD200Pet Battle:|r Antoran Wastes|n|n","Bilescourge mostly feed on the corpses of victims of the Legion. However, since your arrival, it has developed a taste for demon corpses as well.",128175,1686580,0,26,2,4,2126,6,7
"|cFFFFD200Pet Battle:|r Krokuun|n","Born from the crash site of the Xenedar on Argus.",128166,294481,0,26,6,4,2127,39,7
"|cFFFFD200Pet Battle:|r Mac'Aree|n","While there are many similarities to the warpstalkers from Azeroth, evidence suggests they evolved completely independently from one another. Fascinating!",128170,132201,0,26,7,4,2128,6,7
