ID,Description_lang,Amount,Flags,Operator,CriteriaID,Parent,OrderIndex
53798,"Horn of the Siren",0,0,0,33249,53796,1
53799,"Captain Volo'ren",0,0,0,33250,53796,2
53800,"The Oracle",0,0,0,33251,53796,3
53801,"Treasures: Highmountain",40,1,8,0,0,0
53802,,1,2,0,33252,53801,0
53803,,1,2,0,33253,53801,1
53804,"Treasures: Val'sharah",40,1,8,0,0,0
53805,,1,2,0,33254,53804,0
53806,"Treasures: Stormheim",60,1,8,0,0,0
53807,,1,2,0,33255,53806,0
53808,"Treasures: Suramar",45,1,8,0,0,0
53809,,1,2,0,33256,53808,0
53810,"Mrrgrl the Tide Reaver",0,0,0,33257,53796,4
53811,"Flog the Captain-Eater",0,0,0,33258,53796,5
53812,Daggerbeak,0,0,0,33259,53796,6
53813,"Seek & Destroy Squad",0,0,0,33260,53796,7
53814,"Normantis the Deposed",0,0,0,33261,53796,8
53815,"Unbound Rift",0,0,0,33262,53796,9
53816,"Syphonus & Leodrath",0,0,0,33263,53796,10
53817,"Cache of Infernals",0,0,0,33264,53796,11
53818,"Pridelord Meowl",0,0,0,33265,53796,12
53819,"Marius & Tehd versus a Fel Lord",0,0,0,32403,53796,15
53820,"Tide Behemoth",0,0,0,33267,53796,13
53821,Beacher,0,0,0,33268,53796,14
53822,"Marius & Tehd versus a Doomlord",0,0,0,32402,53796,16
53823,"Marius & Tehd versus Felbats",0,0,0,32401,53796,17
53824,"Chief Bitterbrine",0,0,0,33269,53796,18
53825,Brawlgoth,0,0,0,33270,53796,19
53826,Ragemaw,0,0,0,33271,53796,20
53827,"Treacherous Stallions",0,0,0,33272,53796,21
53828,"Vignettes: Val'sharah",0,0,4,0,0,0
53829,Gorebeak,0,0,0,33273,53828,0
53830,Seersei,0,0,0,33274,53828,1
53831,Theryssia,0,0,0,33275,53828,2
53832,"Darkshade, Saber Matriarch",0,0,0,33276,53828,3
53833,Ironbranch,0,0,0,33277,53828,4
53834,Thondrax,0,0,0,33278,53828,5
53835,"Elindya Featherlight",0,0,0,33279,53828,6
53836,"Antydas Nightcaller",0,0,0,33280,53828,7
53837,"Haunted Manor",0,0,0,33281,53828,8
53838,"Purging the River",0,0,0,33282,53828,9
53840,"Grelda the Hag",0,0,0,33284,53828,10
53841,"Old Bear Trap",0,0,0,33285,53828,11
53842,"Perrexx the Corruptor",0,0,0,33286,53828,12
53843,Wraithtalon,0,0,0,33287,53828,13
53844,Dreadbog,0,0,0,33288,53828,14
53845,"Lyrath Moonfeather",0,0,0,33289,53828,15
53846,"Undergrell Attack",0,0,0,33290,53828,16
53847,Bahagar,0,0,0,33291,53828,17
53848,"Unguarded Thistleleaf Treasure",0,0,0,34537,53828,18
53849,"Marius & Tehd versus a Satyr",0,0,0,32406,53828,19
53850,"Vignettes: Stormheim",0,0,4,0,0,0
53851,"Glimar Ironfist",0,0,0,33293,53850,0
53852,"Stormwing Matriarch",0,0,0,33294,53850,1
53853,Fathnyr,0,0,0,33295,53850,2
53854,Bladesquall,0,0,0,33296,53850,3
53855,"Thane's Mead Hall",0,0,0,33297,53850,4
53856,Fenri,0,0,0,33298,53850,5
53857,"Whitewater Typhoon",0,0,0,33299,53850,6
53858,"Worg Pack",0,0,0,33300,53850,7
53859,"Worgen Stalkers or Forsaken Deathsquad",1,32,8,0,53850,8
53860,"Worgen Stalkers",0,0,0,33301,53859,0
53861,"Forsaken Deathsquad",0,0,0,33302,53859,1
53862,"Helmouth Raiders",0,0,0,33303,53850,9
53863,"Ivory Sentinel",0,0,0,33304,53850,10
53864,"The Nameless King",0,0,0,33305,53850,11
53865,"Lost Ettin",0,0,0,33306,53850,12
53866,Mordvigbjorn,0,0,0,33307,53850,13
53867,"Urgev the Flayer",0,0,0,33308,53850,14
53868,"Isel the Hammer",0,0,0,33309,53850,15
53869,Soulthirster,0,0,0,33310,53850,16
53870,"Egyl the Enduring",0,0,0,33311,53850,17
53871,Tarben,0,0,0,33312,53850,18
53872,"Kottr Vondyr",0,0,0,33313,53850,19
53873,"Grrvrgull the Conquerer",0,0,0,33314,53850,20
53874,"Hannval the Butcher",0,0,0,33315,53850,21
53875,Roteye,0,0,0,33316,53850,22
53876,"Vignettes: Highmountain",0,0,4,0,0,0
53878,"Skywhisker Taskmaster",0,0,0,33318,53876,6
53879,"Majestic Elderhorn",0,0,0,33319,53876,10
53880,"Gurbog da Basher",0,0,0,33320,53876,4
53881,"Mellok, Son of Torok",0,0,0,33321,53876,16
53882,"Shara Felbreath",0,0,0,33322,53876,19
53883,"The Exiled Shaman",0,0,0,33323,53876,8
53884,"Beastmaster Pao'lek",0,0,0,33324,53876,9
53885,"Hartli the Snatcher",0,0,0,33325,53876,5
53886,"Crawshuk the Hungry",0,0,0,33326,53876,3
53888,Bristlemaul,0,0,0,33328,53876,11
53889,"Scout Harefoot",0,0,0,33329,53876,12
53890,"The Beastly Boxer",0,0,0,33330,53876,1
53891,"Crab Rider Grmlrml",0,0,0,33331,53876,2
53892,"Luggut the Eggeater",0,0,0,33332,53876,18
53893,"Captured Survivor",0,0,0,33333,53876,20
53894,"Totally Safe Treasure Chest",0,0,0,33334,53876,14
53895,"Slumbering Bear",0,0,0,33335,53876,21
53896,"Amateur Hunters",0,0,0,33336,53876,15
53897,"Devouring Darkness",0,0,0,33337,53876,17
53898,Sekhan,0,0,0,33338,53876,0
53900,"Unethical Adventurers",0,0,0,33340,53876,7
53901,"Vignettes: Suramar",0,0,4,0,0,0
53902,Garvrulg,0,0,0,33341,53901,0
53903,Elfbane,0,0,0,33342,53901,1
53904,Cora'kar,0,0,0,33343,53901,2
53905,Rok'nash,0,0,0,33344,53901,3
53906,"Har'kess the Insatiable",0,0,0,33345,53901,4
53907,"Hertha Grimdottir",0,0,0,33346,53901,5
53908,"Reef Lord Raj'his",0,0,0,33347,53901,6
53909,Shadowquil,0,0,0,33348,53901,7
53910,Rauren,0,0,0,33349,53901,8
53911,"Artificer Lothaire",0,0,0,33350,53901,9
53912,Pinchshank,0,0,0,33351,53901,10
53913,Shal'an,0,0,0,33352,53901,11
53914,"Magister Phaedris",0,0,0,33353,53901,12
53915,"Mal'Dreth the Corrupter",0,0,0,33354,53901,13
53916,Myonix,0,0,0,33355,53901,14
53917,"Seigemaster Aedrin",0,0,0,33356,53901,15
53918,"Oreth the Vile",0,0,0,33357,53901,16
53919,"Arcanist Lylandre",0,0,0,33358,53901,17
53920,Cadraeus,0,0,0,33359,53901,18
53921,Tideclaw,0,0,0,33360,53901,19
53922,Gorgroth,0,0,0,33361,53901,20
53923,"Apothecary Faldren",0,0,0,33362,53901,21
53924,"Guardian Thor'el",0,0,0,33363,53901,22
53925,Randril,0,0,0,33364,53901,23
53926,Anax,0,0,0,33365,53901,24
53927,"Matron Hagatha",0,0,0,33366,53901,25
53928,"Ambassador D'vwinn",0,0,0,33367,53901,26
53929,Degren,0,0,0,33368,53901,27
53930,Miasu,0,0,0,33369,53901,28
53931,"Maia the White",0,0,0,33370,53901,29
53932,Mar'tura,0,0,0,33371,53901,30
53933,"Marius & Tehd versus an Inquisitor",0,0,0,32404,53850,23
53934,"Arcanist Shal'iman",0,0,0,33372,53796,22
53935,Vorthax,0,0,0,33373,53796,23
53936,"Inquisitor Tivos",0,0,0,33374,53796,24
53937,"Bodash the Hoarder",0,0,0,33375,53876,13
53938,"Lieutenant Strathmar",0,0,0,33376,53901,31
53939,Ravyn-Drath,0,0,0,33377,53796,25
53940,,1,2,0,33378,53804,1
53941,,1,2,0,33379,53804,2
53942,,1,2,0,33380,53804,3
53943,,1,2,0,33381,53804,4
53944,,1,2,0,33382,53804,5
53945,,1,2,0,33383,53804,6
53946,,1,2,0,33384,53804,7
53947,,1,2,0,33292,53804,8
53948,,1,2,0,33385,53804,9
53949,,1,2,0,33386,53804,10
53950,,1,2,0,33387,53804,11
53951,,1,2,0,33388,53804,12
53952,,1,2,0,33389,53804,13
53953,,1,2,0,33390,53804,14
53954,,1,2,0,33391,53804,15
53955,,1,2,0,33392,53804,16
53956,,1,2,0,33393,53804,17
53957,,1,2,0,33394,53804,18
53958,,1,2,0,33395,53804,19
53959,,1,2,0,33396,53804,20
53960,,1,2,0,33397,53804,21
53961,,1,2,0,33398,53804,22
53962,,1,2,0,33399,53804,23
53963,,1,2,0,33400,53804,24
53964,,1,2,0,33401,53804,25
53965,,1,2,0,33402,53804,26
53966,,1,2,0,33403,53804,27
53967,,1,2,0,33404,53804,28
53968,,1,2,0,33405,53804,29
53969,,1,2,0,33406,53804,30
53970,,1,2,0,33407,53804,31
53971,,1,2,0,33408,53804,32
53972,,1,2,0,33409,53804,33
53973,,1,2,0,33410,53804,34
53974,,1,2,0,33411,53804,35
53975,,1,2,0,33412,53804,36
53976,,1,2,0,33413,53804,37
53977,,1,2,0,33414,53804,38
53978,,1,2,0,33415,53804,39
53979,,1,2,0,33416,53804,40
53980,,1,2,0,33417,53804,41
53981,,1,2,0,33418,53804,42
53982,,1,2,0,33419,53804,43
53983,,1,2,0,33420,53804,44
53984,,1,2,0,33421,53804,45
53985,,1,2,0,33422,53804,46
53986,,1,2,0,33423,53804,47
53987,,1,2,0,33424,53804,48
53988,,1,2,0,33425,53804,49
53989,,1,2,0,33426,53804,50
53990,,1,2,0,33427,53804,51
53991,,1,2,0,33428,53804,52
53992,,1,2,0,33429,53804,53
53993,,1,2,0,33430,53804,54
53994,,1,2,0,33431,53804,55
53995,,1,2,0,33432,53804,56
53996,,1,2,0,33433,53804,57
53997,,1,2,0,33434,53804,58
53998,,1,2,0,33435,53804,59
53999,,1,2,0,33436,53804,60
54000,,1,2,0,33437,53804,61
54001,,1,2,0,33438,53804,62
54002,,1,2,0,33439,53804,63
54003,,1,2,0,33440,53804,64
54004,,1,2,0,33441,53804,65
54005,,1,2,0,33442,53804,66
54006,,1,2,0,33443,53804,67
54007,,1,2,0,33443,53806,1
54008,,1,2,0,33444,53806,2
54009,,1,2,0,33449,53806,3
54010,,1,2,0,33446,53806,4
54011,,1,2,0,33447,53806,5
54012,,1,2,0,33448,53806,6
54013,,1,2,0,33445,53806,7
54014,,1,2,0,33450,53806,8
54015,,1,2,0,33451,53806,9
54016,,1,2,0,33452,53806,10
54017,,1,2,0,33453,53806,11
54018,,1,2,0,33454,53806,12
54019,,1,2,0,33455,53806,13
54020,,1,2,0,33456,53806,14
54021,,1,2,0,33457,53806,15
54022,,1,2,0,33458,53806,16
54023,,1,2,0,33459,53806,17
54024,,1,2,0,33460,53806,18
54025,,1,2,0,33461,53806,19
54026,,1,2,0,33462,53806,20
54027,,1,2,0,33463,53806,21
54028,,1,2,0,33464,53806,22
54029,,1,2,0,33465,53806,23
54030,,1,2,0,33460,53806,24
54031,,1,2,0,33466,53806,25
54032,,1,2,0,33467,53806,26
54033,,1,2,0,33468,53806,27
54034,,1,2,0,33469,53806,28
54035,,1,2,0,33470,53806,29
54036,,1,2,0,33471,53806,30
54037,,1,2,0,33472,53806,31
54038,,1,2,0,33473,53806,32
54039,,1,2,0,33474,53806,33
54040,,1,2,0,33475,53806,34
54041,,1,2,0,33476,53806,35
54042,,1,2,0,33477,53806,36
54043,,1,2,0,33478,53806,37
54044,,1,2,0,33479,53806,38
54045,,1,2,0,33480,53806,39
54046,,1,2,0,33481,53806,40
54047,,1,2,0,33482,53806,41
54048,,1,2,0,33483,53806,42
54049,,1,2,0,33484,53806,43
54050,,1,2,0,33485,53806,44
54051,,1,2,0,33486,53806,45
54052,,1,2,0,33487,53806,46
54053,,1,2,0,33488,53806,47
54054,,1,2,0,33489,53806,48
54055,,1,2,0,33490,53806,49
54056,,1,2,0,33491,53806,50
54057,,1,2,0,33492,53806,51
54058,,1,2,0,33493,53806,52
54059,,1,2,0,33494,53806,53
54060,,1,2,0,33495,53806,54
54061,,1,2,0,33496,53806,55
54062,,1,2,0,33497,53806,56
54063,,1,2,0,33498,53806,57
54064,,1,2,0,33499,53806,58
54065,,1,2,0,33500,53806,59
54066,,1,2,0,33501,53806,60
54067,,1,2,0,33502,53806,61
54068,,1,2,0,33503,53806,62
54069,,1,2,0,33504,53806,63
54070,,1,2,0,33505,53806,64
54071,,1,2,0,33507,53806,65
54072,,1,2,0,33508,53806,66
54073,,1,2,0,33509,53806,67
54074,,1,2,0,33510,53806,68
54075,,1,2,0,33511,53806,69
54076,,1,2,0,33512,53806,70
54077,,1,2,0,33513,53806,71
54078,,1,2,0,33514,53801,2
54079,,1,2,0,33515,53801,3
54080,,1,2,0,33516,53801,4
54081,,1,2,0,33517,53801,5
54082,,1,2,0,33518,53801,6
54083,,1,2,0,33519,53801,7
54084,,0,2,0,33520,53801,8
54085,,1,2,0,33521,53801,9
54086,,1,2,0,33522,53801,10
54087,,1,2,0,33523,53801,11
54088,,1,2,0,33524,53801,12
54089,,1,2,0,33525,53801,13
54090,,1,2,0,33526,53801,14
54091,,1,2,0,33527,53801,15
54092,,1,2,0,33528,53801,16
54093,,1,2,0,33529,53801,17
54094,,1,2,0,33530,53801,18
54095,,1,2,0,33531,53801,19
54096,,1,2,0,33532,53801,20
54097,,1,2,0,33533,53801,21
54098,,1,2,0,33534,53801,22
54099,,1,2,0,33535,53801,23
54100,,1,2,0,33536,53801,24
54101,,1,2,0,33537,53801,25
54102,,1,2,0,33538,53801,26
54103,,1,2,0,33539,53801,27
54104,,1,2,0,33540,53801,28
54105,,1,2,0,33541,53801,29
54106,,1,2,0,33542,53801,30
54107,,1,2,0,33543,53801,31
54108,,1,2,0,33544,53801,32
54109,,1,2,0,33545,53801,33
54110,,1,2,0,33546,53801,34
54111,,1,2,0,33547,53801,35
54112,,1,2,0,33548,53801,36
54113,,1,2,0,33549,53801,37
54114,,1,2,0,33550,53801,38
54115,,1,2,0,33551,53801,39
54116,,1,2,0,33552,53801,40
54117,,1,2,0,33553,53801,41
54118,,1,2,0,33554,53801,42
54119,,1,2,0,33555,53801,43
54120,,1,2,0,33556,53808,1
54121,,1,2,0,33557,53808,2
54122,,1,2,0,33558,53808,3
54123,,1,2,0,33559,53808,4
54124,,1,2,0,33560,53808,5
54125,,1,2,0,33561,53808,6
54126,,1,2,0,33562,53808,7
54127,,1,2,0,33563,53808,8
54128,,1,2,0,33564,53808,9
54129,,1,2,0,33565,53808,10
54130,,1,2,0,33566,53808,11
54131,,1,2,0,33567,53808,12
54132,,1,2,0,33568,53808,13
54133,,1,2,0,33569,53808,14
54134,,1,2,0,33570,53808,15
54135,,1,2,0,33571,53808,16
54136,,1,2,0,33572,53808,17
54137,,1,2,0,33573,53808,18
54138,,1,2,0,33574,53808,19
54139,,1,2,0,33575,53808,20
54140,,1,2,0,33576,53808,21
54141,,1,2,0,33577,53808,22
54142,,1,2,0,33578,53808,23
54143,,1,2,0,33579,53808,24
54144,,1,2,0,33580,53808,25
54145,,1,2,0,33581,53808,26
54146,,1,2,0,33582,53808,27
54147,,1,2,0,33583,53808,28
54148,,1,2,0,33584,53808,29
54149,,1,2,0,33585,53808,30
54150,,1,2,0,33586,53808,31
54151,,1,2,0,33587,53808,32
54152,,1,2,0,33588,53808,33
54153,,1,2,0,33589,53808,34
54154,,1,2,0,33590,53808,35
54155,,1,2,0,33591,53808,36
54156,,1,2,0,33592,53808,37
54157,,1,2,0,33593,53808,38
54158,,1,2,0,33594,53808,39
54159,,1,2,0,33595,53808,40
54160,,1,2,0,33596,53808,41
54161,,1,2,0,33597,53808,42
54162,,1,2,0,33598,53808,43
54163,,1,2,0,33599,53808,44
54164,,1,2,0,33600,53808,45
54165,,1,2,0,33601,53808,46
54166,,1,2,0,33602,53808,47
54167,,1,2,0,33603,53808,48
54168,,1,2,0,33604,53808,49
54169,,1,2,0,33605,53808,50
54170,,1,2,0,33606,53808,51
54171,,1,2,0,33607,53808,52
54172,,1,2,0,33608,53808,53
54173,,1,2,0,33609,53808,54
54174,,1,2,0,33610,53808,55
54175,,1,2,0,33611,53808,56
54176,,1,2,0,33612,53808,57
54187,"Third ward destroyed",1,2,0,30957,44323,4
54188,"Absorb demon souls",1000,0,9,0,44323,1
54189,"Absorb demon souls",225,0,0,33617,54188,0
54190,"Absorb demon souls",85,0,0,33618,54188,1
54191,"Absorb demon souls",50,0,0,33619,54188,2
54192,"Absorb demon souls",35,0,0,33620,54188,3
54194,"OW Unlock",0,0,4,0,0,0
54195,,0,2,0,33622,54194,0
54198,"Legion - Launch Patch 7.0 Quest Launch",1,0,8,0,0,0
54199,,0,0,0,31312,54198,0
54200,"Learned ""Corgnelius""",0,0,4,0,0,0
54201,Corgnelius,1,0,0,33625,54200,0
54202,"Learned ""Firebat Pup""",0,0,4,0,0,0
54203,"Firebat Pup",1,0,0,33626,54202,0
54204,"7.0 Artifacts - Frost Death Knight Scenario - Depart",0,0,4,0,0,0
54205,"Acherus Waygate taken",0,0,0,33627,54204,0
54206,"Desecrate the Horde's bonfire in Draenor.",0,0,4,0,0,0
54207,,1,2,0,33628,54206,0
54208,"Desecrate the Alliance's bonfire in Draenor.",0,0,4,0,0,0
54209,,1,2,0,33629,54208,0
54210,"Desecrate the Horde's bonfire in the Broken Isles.",0,0,4,0,0,0
54211,,1,2,0,33630,54210,0
54212,"Desecrate the Alliance's bonfire in the Broken Isles.",0,0,4,0,0,0
54213,,1,2,0,33631,54212,0
54214,"Honor the flames of the Broken Isles. (A)",0,0,4,0,0,0
54215,Azsuna,1,0,0,33636,54214,0
54216,Stormheim,1,0,0,33633,54214,3
54217,Suramar,1,0,0,33632,54214,4
54218,Highmountain,1,0,0,33634,54214,2
54219,Val'Sharah,1,0,0,33635,54214,1
54220,"Honor the flames of the Broken Isles. (H)",0,0,4,0,0,0
54221,Stormheim,1,0,0,33633,54220,3
54222,Highmountain,1,0,0,33634,54220,2
54223,Val'Sharah,1,0,0,33635,54220,1
54224,Suramar,1,0,0,33637,54220,4
54225,Azsuna,1,0,0,33636,54220,0
54226,"Honor the flames of Draenor. (A)",0,0,4,0,0,0
54227,Gorgrond,1,0,0,33641,54226,3
54228,Nagrand,1,0,0,33640,54226,2
54229,Talador,1,0,0,33639,54226,1
54230,"Shadowmoon Valley",1,0,0,33642,54226,4
54231,"Spires of Arak",1,0,0,33638,54226,0
54232,"Honor the flames of Draenor. (H)",0,0,4,0,0,0
54233,"Frostfire Ridge",1,0,0,33643,54232,4
54234,"Spires of Arak",1,0,0,33638,54232,0
54235,Gorgrond,1,0,0,33641,54232,3
54236,Nagrand,1,0,0,33640,54232,2
54237,Talador,1,0,0,33639,54232,1
54238,"7.0 - Order Hall tech Tree - Complete the Ritual of Doom (JAP)",0,4096,4,0,0,0
54239,,1,0,0,33644,54238,0
54240,"Shaman Acquisition - Enhancement - Acquire Doomhammer - DGK",0,4096,4,0,0,0
54242,"Acquire the Doomhammer",0,2,0,33645,54240,0
54243,,1,2,0,33646,47360,1
54244,"7.0 Class Hall - Warrior - Campaign - Complete 50 World Quests",10,4096,5,0,0,0
54245,,0,0,0,33647,54244,0
54246,"7.0 Order Hall - Warrior - Ulduar - Talk to Hodir - SBV",0,0,4,0,0,0
54247,"Talk to Hodir",1,0,0,33648,54246,0
54255,"7.0 Class Hall - Priest - Campaign - World Quests (JAP)",10,4096,5,0,0,0
54256,,0,0,0,33650,54255,0
54257,"7.0 Class Hall - Monk - Campaign - Complete 50 World Quests",10,4096,5,0,0,0
54258,,0,0,0,33651,54257,0
54259,"7.0 Class Hall - Hunter - Campaign - World Quests (JAP)",10,4096,5,0,0,0
54260,,0,0,0,33652,54259,0
54261,"7.0 Class Hall - Warlock - Campaign - World Quests (JAP)",10,4096,5,0,0,0
54262,,0,0,0,33653,54261,0
54263,"7.0 Class Hall - Mage - Campaign - Pacing 3 - World Quests (SBV)",10,4096,5,0,0,0
54264,,0,0,0,33654,54263,0
54272,,0,0,0,32252,48274,66
54273,,0,0,0,32253,48274,133
54274,,0,0,0,32254,48274,25
54275,,0,0,0,32231,48274,46
54276,,0,0,0,32229,48274,44
54277,,0,0,0,32230,48274,144
54278,,0,0,0,32232,48274,86
54279,,0,0,0,32233,48274,104
54280,,0,0,0,32234,48274,163
54281,,0,0,0,32235,48274,127
54282,,0,0,0,32236,48274,162
54283,,0,0,0,32237,48274,33
54284,,0,0,0,32238,48274,76
54285,,0,0,0,33655,48274,52
54286,,0,0,0,33656,48274,17
54287,,0,0,0,33657,48274,75
54305,"Achievement - 100 Different World Quests",100,0,8,0,0,0
54306,,1,2,0,33658,54305,0
54307,,1,2,0,31518,54305,1
54308,,1,2,0,31519,54305,2
54309,,1,2,0,31520,54305,3
54310,,1,2,0,31521,54305,4
54311,,1,2,0,31522,54305,5
54312,,1,2,0,31523,54305,6
54313,,1,2,0,33659,54305,7
54314,,1,2,0,33660,54305,8
54315,,1,2,0,33661,54305,9
54316,,1,2,0,33662,54305,10
54317,,1,2,0,33663,54305,11
54318,,1,2,0,33664,54305,12
54319,,1,2,0,33665,54305,13
54320,,1,2,0,33666,54305,14
54321,,1,2,0,33667,54305,15
54322,,1,2,0,33668,54305,16
54323,,1,2,0,33669,54305,17
54324,,1,2,0,33670,54305,18
54325,,1,2,0,33671,54305,19
54326,,1,2,0,33672,54305,20
54327,,1,2,0,33673,54305,21
54328,,1,2,0,33674,54305,22
54329,,1,2,0,33675,54305,23
54330,,1,2,0,33676,54305,24
54331,,1,2,0,33677,54305,25
54332,,1,2,0,33678,54305,26
54333,,1,2,0,33679,54305,27
54334,,1,2,0,33680,54305,28
54335,,1,2,0,33681,54305,29
54336,,1,2,0,33682,54305,30
54337,,1,2,0,33683,54305,31
54338,,1,2,0,33684,54305,32
54339,,1,2,0,33685,54305,33
54340,,1,2,0,33686,54305,34
54341,,1,2,0,33687,54305,35
54342,,1,2,0,33688,54305,36
54343,,1,2,0,33689,54305,37
54344,,1,2,0,33690,54305,38
54345,,1,2,0,33691,54305,39
54346,,1,2,0,33692,54305,40
54347,,1,2,0,33693,54305,41
54348,,1,2,0,33694,54305,42
54349,,1,2,0,33695,54305,43
54350,,1,2,0,33696,54305,44
54351,,1,2,0,33697,54305,45
54352,,1,2,0,33698,54305,46
54353,,1,2,0,29929,54305,47
54354,,1,2,0,29944,54305,48
54355,,1,2,0,29945,54305,49
54356,,1,2,0,29946,54305,50
54357,,1,2,0,29930,54305,51
54358,,1,2,0,31274,54305,52
54359,,1,2,0,31275,54305,53
54360,,1,2,0,31276,54305,54
54361,,1,2,0,29931,54305,55
54362,,1,2,0,33699,54305,56
54363,,1,2,0,33700,54305,57
54364,,1,2,0,33701,54305,58
54365,,1,2,0,33702,54305,59
54366,,1,2,0,33703,54305,60
54367,,1,2,0,33704,54305,61
54368,,1,2,0,33705,54305,62
54369,,1,2,0,33706,54305,63
54370,,1,2,0,33707,54305,64
54371,,1,2,0,33708,54305,65
54372,,1,2,0,33709,54305,66
54373,,1,2,0,33710,54305,67
54374,,1,2,0,33711,54305,68
54375,,1,2,0,33712,54305,69
54376,,1,2,0,33713,54305,70
54377,,1,2,0,33714,54305,71
54378,,1,2,0,33715,54305,72
54379,,1,2,0,33716,54305,73
54380,,1,2,0,33717,54305,74
54381,,1,2,0,33718,54305,75
54382,,1,2,0,33719,54305,76
54383,,1,2,0,33720,54305,77
54384,,1,2,0,33721,54305,78
54385,,1,2,0,33722,54305,79
54386,,1,2,0,33723,54305,80
54387,,1,2,0,33724,54305,81
54388,,1,2,0,33725,54305,82
54389,,1,2,0,33726,54305,83
54390,,1,2,0,33727,54305,84
54391,,1,2,0,33728,54305,85
54392,,1,2,0,33729,54305,86
54393,,1,2,0,33730,54305,87
54394,,1,2,0,33731,54305,88
54395,,1,2,0,33732,54305,89
54396,,1,2,0,33733,54305,90
54397,,1,2,0,33734,54305,91
54398,,1,2,0,33735,54305,92
54399,,1,2,0,33736,54305,93
54400,,1,2,0,33737,54305,94
54401,,1,2,0,33738,54305,95
54402,,1,2,0,33739,54305,96
54403,,1,2,0,33740,54305,97
54404,,1,2,0,33741,54305,98
54405,,1,2,0,33742,54305,99
54406,,1,2,0,33743,54305,100
54407,,1,2,0,33744,54305,101
54408,,1,2,0,33745,54305,102
54409,,1,2,0,33746,54305,103
54410,,1,2,0,33747,54305,104
54411,,1,2,0,33748,54305,105
54412,,1,2,0,33749,54305,106
54413,,1,2,0,33750,54305,107
54414,,1,2,0,33751,54305,108
54415,,1,2,0,33752,54305,109
54416,,1,2,0,33753,54305,110
54417,,1,2,0,33754,54305,111
54418,,1,2,0,33755,54305,112
54419,,1,2,0,33756,54305,113
54420,,1,2,0,33757,54305,114
54421,,1,2,0,33758,54305,115
54422,,1,2,0,33759,54305,116
54423,,1,2,0,33760,54305,117
54424,,1,2,0,33761,54305,118
54425,,1,2,0,33762,54305,119
54426,,1,2,0,33763,54305,120
54427,,1,2,0,33764,54305,121
54428,,1,2,0,33765,54305,122
54429,,1,2,0,33766,54305,123
54430,,1,2,0,33767,54305,124
54431,,1,2,0,33768,54305,125
54432,,1,2,0,33769,54305,126
54433,,1,2,0,33770,54305,127
54434,,1,2,0,33771,54305,128
54435,,1,2,0,33772,54305,129
54436,,1,2,0,33773,54305,130
54437,,1,2,0,33774,54305,131
54438,,1,2,0,33775,54305,132
54439,,1,2,0,33776,54305,133
54440,,1,2,0,33777,54305,134
54441,,1,2,0,33778,54305,135
54442,,1,2,0,33779,54305,136
54443,,1,2,0,33780,54305,137
54444,,1,2,0,33781,54305,138
54445,,1,2,0,33782,54305,139
54446,,1,2,0,33783,54305,140
54447,,1,2,0,33784,54305,141
54448,,1,2,0,33785,54305,142
54449,,1,2,0,33786,54305,143
54450,,1,2,0,31524,54305,144
54451,,1,2,0,31525,54305,145
54452,,1,2,0,31526,54305,146
54453,,1,2,0,31527,54305,147
54454,,1,2,0,31528,54305,148
54455,,1,2,0,31529,54305,149
54456,,1,2,0,31530,54305,150
54457,,1,2,0,33787,54305,151
54458,,1,2,0,33788,54305,152
54459,,1,2,0,33789,54305,153
54460,,1,2,0,33790,54305,154
54461,,1,2,0,33791,54305,155
54462,,1,2,0,33792,54305,156
54463,,1,2,0,33793,54305,157
54464,,1,2,0,33794,54305,158
54465,,1,2,0,33795,54305,159
54466,,1,2,0,33796,54305,160
54467,,1,2,0,33797,54305,161
54468,,1,2,0,33798,54305,162
54469,,1,2,0,33799,54305,163
54470,,1,2,0,33800,54305,164
54471,,1,2,0,33801,54305,165
54472,,1,2,0,33802,54305,166
54473,,1,2,0,31531,54305,167
54474,,1,2,0,31532,54305,168
54475,,1,2,0,31533,54305,169
54476,,1,2,0,31534,54305,170
54477,,1,2,0,31535,54305,171
54478,,1,2,0,31536,54305,172
54479,,1,2,0,33803,54305,173
54480,,1,2,0,33804,54305,174
54481,,1,2,0,33805,54305,175
54482,,1,2,0,33806,54305,176
54483,,1,2,0,33807,54305,177
54484,,1,2,0,33808,54305,178
54485,,1,2,0,33809,54305,179
54486,,1,2,0,33810,54305,180
54487,,1,2,0,33811,54305,181
54488,,1,2,0,33812,54305,182
54489,,1,2,0,33813,54305,183
54490,,1,2,0,33814,54305,184
54491,,1,2,0,33815,54305,185
54492,,1,2,0,33816,54305,186
54493,,1,2,0,33817,54305,187
54494,,1,2,0,33818,54305,188
54495,,1,2,0,33819,54305,189
54496,,1,2,0,33820,54305,190
54497,,1,2,0,33821,54305,191
54498,,1,2,0,33822,54305,192
54499,,1,2,0,33823,54305,193
54500,,1,2,0,33824,54305,194
54501,,1,2,0,33825,54305,195
54502,,1,2,0,33826,54305,196
54503,,1,2,0,33827,54305,197
54504,,1,2,0,33828,54305,198
54505,,1,2,0,33829,54305,199
54506,,1,2,0,33830,54305,200
54507,,1,2,0,33831,54305,201
54508,,1,2,0,33832,54305,202
54509,,1,2,0,33833,54305,203
54510,,1,2,0,33834,54305,204
54511,,1,2,0,33835,54305,205
54512,,1,2,0,33836,54305,206
54513,,1,2,0,33837,54305,207
